"","Date","Stock","Values"
"103332",2014-12-31,20626,-0.054243
"103333",2014-01-31,20750,0.009536
"103334",2014-02-28,20750,0.016423
"103335",2014-03-31,20750,0.01829
"103336",2014-04-30,20750,-0.06015
"103337",2014-05-30,20750,-0.012333
"103338",2014-06-30,20750,0.097008
"103339",2014-07-31,20750,-0.059091
"103340",2014-08-29,20750,0.076965
"103341",2014-09-30,20750,-0.078818
"103342",2014-10-31,20750,0.159982
"103343",2014-11-28,20750,-0.030638
"103344",2014-12-31,20750,-0.018349
"103345",2014-01-31,20765,-0.055494
"103346",2014-02-28,20765,0.094595
"103347",2014-03-31,20765,-0.019324
"103348",2014-04-30,20765,-0.038862
"103349",2014-05-30,20765,0.059795
"103350",2014-06-30,20765,0.02633
"103351",2014-07-31,20765,-0.070681
"103352",2014-08-29,20765,0.03831
"103353",2014-09-30,20765,-0.133478
"103354",2014-10-31,20765,0.061991
"103355",2014-11-28,20765,-0.01533
"103356",2014-12-31,20765,0.095808
"103357",2014-01-31,21055,-0.038872
"103358",2014-02-28,21055,0.057391
"103359",2014-03-31,21055,0.00431
"103360",2014-04-30,21055,0.024138
"103361",2014-05-30,21055,-0.019379
"103362",2014-06-30,21055,0.096675
"103363",2014-07-31,21055,-0.07135
"103364",2014-08-29,21055,0.039727
"103365",2014-09-30,21055,-0.057377
"103366",2014-10-31,21055,0.025953
"103367",2014-11-28,21055,0.061025
"103368",2014-12-31,21055,-0.058375
"103369",2014-01-31,21135,-0.019486
"103370",2014-02-28,21135,0.042925
"103371",2014-03-31,21135,0.041159
"103372",2014-04-30,21135,-0.04978
"103373",2014-05-30,21135,-0.013867
"103374",2014-06-30,21135,-0.01875
"103375",2014-07-31,21135,-0.001592
"103376",2014-08-29,21135,0.07496
"103377",2014-09-30,21135,0.074926
"103378",2014-10-31,21135,-0.094548
"103379",2014-11-28,21135,-0.019055
"103380",2014-12-31,21135,0.006993
"103381",2014-01-31,21152,-0.088437
"103382",2014-02-28,21152,0.070278
"103383",2014-03-31,21152,-0.005125
"103384",2014-04-30,21152,0.007083
"103385",2014-05-30,21152,0.055946
"103386",2014-06-30,21152,0.010414
"103387",2014-07-31,21152,0.001221
"103388",2014-08-29,21152,-0.00366
"103389",2014-09-30,21152,-0.002449
"103390",2014-10-31,21152,-0.048174
"103391",2014-11-28,21152,0.028691
"103392",2014-12-31,21152,0.014494
"103393",2014-01-31,21178,0.015135
"103394",2014-02-28,21178,0.084289
"103395",2014-03-31,21178,0.005792
"103396",2014-04-30,21178,0.005513
"103397",2014-05-30,21178,0.005118
"103398",2014-06-30,21178,-0.017843
"103399",2014-07-31,21178,0.038823
"103400",2014-08-29,21178,0.050069
"103401",2014-09-30,21178,0.05046
"103402",2014-10-31,21178,0.04262
"103403",2014-11-28,21178,0.013066
"103404",2014-12-31,21178,0.005273
"103405",2014-01-31,21186,-0.023287
"103406",2014-02-28,21186,0.072359
"103407",2014-03-31,21186,0.00561
"103408",2014-04-30,21186,0.037992
"103409",2014-05-30,21186,0.045047
"103410",2014-06-30,21186,0.090685
"103411",2014-07-31,21186,-0.049932
"103412",2014-08-29,21186,0.028708
"103413",2014-09-30,21186,-0.047907
"103414",2014-10-31,21186,0.078896
"103415",2014-11-28,21186,0.019923
"103416",2014-12-31,21186,-0.009152
"103417",2014-01-31,21207,-0.062093
"103418",2014-02-28,21207,0.076852
"103419",2014-03-31,21207,0.014187
"103420",2014-04-30,21207,0.0593
"103421",2014-05-30,21207,-0.078131
"103422",2014-06-30,21207,0.112495
"103423",2014-07-31,21207,-0.020833
"103424",2014-08-29,21207,0.087515
"103425",2014-09-30,21207,-0.14821
"103426",2014-10-31,21207,-0.186117
"103427",2014-11-28,21207,-0.01919
"103428",2014-12-31,21207,0.028533
"103429",2014-01-31,21231,-0.04643
"103430",2014-02-28,21231,0.06379
"103431",2014-03-31,21231,-0.003235
"103432",2014-04-30,21231,0.004244
"103433",2014-05-30,21231,0.0191
"103434",2014-06-30,21231,0.062885
"103435",2014-07-31,21231,-0.085383
"103436",2014-08-29,21231,0.1157
"103437",2014-09-30,21231,-0.031502
"103438",2014-10-31,21231,0.126306
"103439",2014-11-28,21231,0.039787
"103440",2014-12-31,21231,0.117659
"103441",2014-01-31,21259,-0.020075
"103442",2014-02-28,21259,0.014925
"103443",2014-03-31,21259,0.001153
"103444",2014-04-30,21259,0.010945
"103445",2014-05-30,21259,0.032764
"103446",2014-06-30,21259,-0.003873
"103447",2014-07-31,21259,-0.026937
"103448",2014-08-29,21259,0.04452
"103449",2014-09-30,21259,-0.022678
"103450",2014-10-31,21259,0.024881
"103451",2014-11-28,21259,0.018549
"103452",2014-12-31,21259,0.017991
"103453",2014-01-31,21573,-0.02631
"103454",2014-02-28,21573,0.03142
"103455",2014-03-31,21573,-0.061567
"103456",2014-04-30,21573,0.016783
"103457",2014-05-30,21573,0.02851
"103458",2014-06-30,21573,0.059626
"103459",2014-07-31,21573,-0.045816
"103460",2014-08-29,21573,0.027368
"103461",2014-09-30,21573,-0.014654
"103462",2014-10-31,21573,0.060327
"103463",2014-11-28,21573,0.071118
"103464",2014-12-31,21573,-0.004459
"103465",2014-01-31,21776,0.058781
"103466",2014-02-28,21776,0.05931
"103467",2014-03-31,21776,0.103584
"103468",2014-04-30,21776,0.043802
"103469",2014-05-30,21776,0.060234
"103470",2014-06-30,21776,-0.009503
"103471",2014-07-31,21776,-0.148026
"103472",2014-08-29,21776,0.085264
"103473",2014-09-30,21776,0.020048
"103474",2014-10-31,21776,0.073335
"103475",2014-11-28,21776,-0.003006
"103476",2014-12-31,21776,0.025159
"103477",2014-01-31,21792,0.009491
"103478",2014-02-28,21792,0.020833
"103479",2014-03-31,21792,0.001691
"103480",2014-04-30,21792,0.045167
"103481",2014-05-30,21792,-0.016256
"103482",2014-06-30,21792,0.058872
"103483",2014-07-31,21792,-0.047768
"103484",2014-08-29,21792,0.031147
"103485",2014-09-30,21792,-0.014895
"103486",2014-10-31,21792,0.003269
"103487",2014-11-28,21792,-0.015173
"103488",2014-12-31,21792,-0.021303
"103489",2014-01-31,21928,0.017168
"103490",2014-02-28,21928,0.073772
"103491",2014-03-31,21928,-0.012814
"103492",2014-04-30,21928,0.012079
"103493",2014-05-30,21928,-0.015675
"103494",2014-06-30,21928,0.054715
"103495",2014-07-31,21928,-0.07401
"103496",2014-08-29,21928,0.067227
"103497",2014-09-30,21928,-0.054831
"103498",2014-10-31,21928,0.179444
"103499",2014-11-28,21928,-0.01028
"103500",2014-12-31,21928,0.06569
"103501",2014-01-31,21936,-0.007509
"103502",2014-02-28,21936,0.064803
"103503",2014-03-31,21936,0.000311
"103504",2014-04-30,21936,-0.026152
"103505",2014-05-30,21936,-0.044437
"103506",2014-06-30,21936,0.001688
"103507",2014-07-31,21936,-0.024259
"103508",2014-08-29,21936,0.024042
"103509",2014-09-30,21936,0.006125
"103510",2014-10-31,21936,0.012851
"103511",2014-11-28,21936,0.048748
"103512",2014-12-31,21936,0
"103513",2014-01-31,22103,-0.060416
"103514",2014-02-28,22103,-0.003791
"103515",2014-03-31,22103,0.023598
"103516",2014-04-30,22103,0.020659
"103517",2014-05-30,22103,-0.01496
"103518",2014-06-30,22103,-0.005545
"103519",2014-07-31,22103,-0.040838
"103520",2014-08-29,22103,0.012569
"103521",2014-09-30,22103,-0.022493
"103522",2014-10-31,22103,0.02365
"103523",2014-11-28,22103,0.002498
"103524",2014-12-31,22103,-0.031686
"103525",2014-01-31,22111,-0.034065
"103526",2014-02-28,22111,0.048717
"103527",2014-03-31,22111,0.066327
"103528",2014-04-30,22111,0.031151
"103529",2014-05-30,22111,0.008589
"103530",2014-06-30,22111,0.031145
"103531",2014-07-31,22111,-0.0433
"103532",2014-08-29,22111,0.043361
"103533",2014-09-30,22111,0.027572
"103534",2014-10-31,22111,0.011164
"103535",2014-11-28,22111,0.010855
"103536",2014-12-31,22111,-0.033995
"103537",2014-01-31,22293,-0.034231
"103538",2014-02-28,22293,0.125509
"103539",2014-03-31,22293,0.080436
"103540",2014-04-30,22293,0.004323
"103541",2014-05-30,22293,0.023434
"103542",2014-06-30,22293,0.030517
"103543",2014-07-31,22293,-0.104784
"103544",2014-08-29,22293,0.066667
"103545",2014-09-30,22293,-0.072867
"103546",2014-10-31,22293,0.05636
"103547",2014-11-28,22293,0.033774
"103548",2014-12-31,22293,0.090866
"103549",2014-01-31,22509,-0.03849
"103550",2014-02-28,22509,0.088122
"103551",2014-03-31,22509,-0.02204
"103552",2014-04-30,22509,0.000827
"103553",2014-05-30,22509,0.044727
"103554",2014-06-30,22509,0.042359
"103555",2014-07-31,22509,-0.056103
"103556",2014-08-29,22509,0.041188
"103557",2014-09-30,22509,-0.044302
"103558",2014-10-31,22509,0.035326
"103559",2014-11-28,22509,0.077569
"103560",2014-12-31,22509,0.056348
"103561",2014-01-31,22517,0.015952
"103562",2014-02-28,22517,0.056264
"103563",2014-03-31,22517,0.03786
"103564",2014-04-30,22517,0.006035
"103565",2014-05-30,22517,0.05249
"103566",2014-06-30,22517,0.023155
"103567",2014-07-31,22517,-0.071489
"103568",2014-08-29,22517,0.049712
"103569",2014-09-30,22517,-0.040933
"103570",2014-10-31,22517,0.065469
"103571",2014-11-28,22517,0.015433
"103572",2014-12-31,22517,0.033
"103573",2014-01-31,22592,-0.085989
"103574",2014-02-28,22592,0.057688
"103575",2014-03-31,22592,0.006903
"103576",2014-04-30,22592,0.025284
"103577",2014-05-30,22592,0.031023
"103578",2014-06-30,22592,0.00484
"103579",2014-07-31,22592,-0.016406
"103580",2014-08-29,22592,0.028143
"103581",2014-09-30,22592,-0.016111
"103582",2014-10-31,22592,0.085333
"103583",2014-11-28,22592,0.046661
"103584",2014-12-31,22592,0.026423
"103585",2014-01-31,22752,0.058342
"103586",2014-02-28,22752,0.075892
"103587",2014-03-31,22752,0.00386
"103588",2014-04-30,22752,0.031531
"103589",2014-05-30,22752,-0.011954
"103590",2014-06-30,22752,0.007432
"103591",2014-07-31,22752,-0.019187
"103592",2014-08-29,22752,0.059394
"103593",2014-09-30,22752,-0.006488
"103594",2014-10-31,22752,-0.022605
"103595",2014-11-28,22752,0.042458
"103596",2014-12-31,22752,-0.052318
"103597",2014-01-31,22779,-0.054815
"103598",2014-02-28,22779,0.037618
"103599",2014-03-31,22779,-0.024169
"103600",2014-04-30,22779,-0.011044
"103601",2014-05-30,22779,0.060396
"103602",2014-06-30,22779,-0.008009
"103603",2014-07-31,22779,-0.043413
"103604",2014-08-29,22779,-0.067211
"103605",2014-09-30,22779,0.071044
"103606",2014-10-31,22779,0.019279
"103607",2014-11-28,22779,0.018915
"103608",2014-12-31,22779,0.025867
"103609",2014-01-31,23026,-0.045179
"103610",2014-02-28,23026,-0.011115
"103611",2014-03-31,23026,0.105588
"103612",2014-04-30,23026,-0.008228
"103613",2014-05-30,23026,0.012741
"103614",2014-06-30,23026,0.026612
"103615",2014-07-31,23026,-0.101095
"103616",2014-08-29,23026,0.108619
"103617",2014-09-30,23026,-0.019568
"103618",2014-10-31,23026,0.112303
"103619",2014-11-28,23026,-0.002678
"103620",2014-12-31,23026,0.057213
"103621",2014-01-31,23042,0.011459
"103622",2014-02-28,23042,0.045534
"103623",2014-03-31,23042,0.024431
"103624",2014-04-30,23042,0
"103625",2014-05-30,23042,-0.002261
"103626",2014-06-30,23042,0.069554
"103627",2014-07-31,23042,-0.045561
"103628",2014-08-29,23042,0.065075
"103629",2014-09-30,23042,-0.065764
"103630",2014-10-31,23042,0.17764
"103631",2014-11-28,23042,-0.016526
"103632",2014-12-31,23042,0.073259
"103633",2014-01-31,23085,0.007245
"103634",2014-02-28,23085,0.047176
"103635",2014-03-31,23085,0.047374
"103636",2014-04-30,23085,0.045986
"103637",2014-05-30,23085,-0.031297
"103638",2014-06-30,23085,0.044904
"103639",2014-07-31,23085,-0.054451
"103640",2014-08-29,23085,0.020833
"103641",2014-09-30,23085,-0.034752
"103642",2014-10-31,23085,0.10643
"103643",2014-11-28,23085,0.038987
"103644",2014-12-31,23085,0.068297
"103645",2014-01-31,23182,-0.019494
"103646",2014-02-28,23182,0.006627
"103647",2014-03-31,23182,0.07267
"103648",2014-04-30,23182,0.001583
"103649",2014-05-30,23182,0.033987
"103650",2014-06-30,23182,0.096698
"103651",2014-07-31,23182,-0.087481
"103652",2014-08-29,23182,0.05961
"103653",2014-09-30,23182,-0.088082
"103654",2014-10-31,23182,0.162506
"103655",2014-11-28,23182,-0.072269
"103656",2014-12-31,23182,0.111284
"103657",2014-01-31,23229,0.038102
"103658",2014-02-28,23229,0.032746
"103659",2014-03-31,23229,0.029898
"103660",2014-04-30,23229,0.044399
"103661",2014-05-30,23229,-0.018476
"103662",2014-06-30,23229,0.047059
"103663",2014-07-31,23229,-0.0626
"103664",2014-08-29,23229,0.055652
"103665",2014-09-30,23229,-0.028815
"103666",2014-10-31,23229,0.101483
"103667",2014-11-28,23229,0.021426
"103668",2014-12-31,23229,0.049849
"103669",2014-01-31,23393,-0.025649
"103670",2014-02-28,23393,0.057448
"103671",2014-03-31,23393,0.016034
"103672",2014-04-30,23393,-0.000869
"103673",2014-05-30,23393,0.00768
"103674",2014-06-30,23393,0.0104
"103675",2014-07-31,23393,-0.082487
"103676",2014-08-29,23393,0.06809
"103677",2014-09-30,23393,0.028136
"103678",2014-10-31,23393,0.03207
"103679",2014-11-28,23393,0.063665
"103680",2014-12-31,23393,0.027376
"103681",2014-01-31,23473,-0.074852
"103682",2014-02-28,23473,-0.032405
"103683",2014-03-31,23473,0.047355
"103684",2014-04-30,23473,0.001233
"103685",2014-05-30,23473,0.006158
"103686",2014-06-30,23473,-0.011016
"103687",2014-07-31,23473,-0.042048
"103688",2014-08-29,23473,0.04498
"103689",2014-09-30,23473,-0.012477
"103690",2014-10-31,23473,0.072689
"103691",2014-11-28,23473,0.009511
"103692",2014-12-31,23473,0.025908
"103693",2014-01-31,23536,0.032172
"103694",2014-02-28,23536,0.039372
"103695",2014-03-31,23536,0.058917
"103696",2014-04-30,23536,0.041461
"103697",2014-05-30,23536,-0.053012
"103698",2014-06-30,23536,0.030756
"103699",2014-07-31,23536,-0.071185
"103700",2014-08-29,23536,0.049105
"103701",2014-09-30,23536,-0.051401
"103702",2014-10-31,23536,0.154884
"103703",2014-11-28,23536,0.002618
"103704",2014-12-31,23536,0.067611
"103705",2014-01-31,23579,-0.034276
"103706",2014-02-28,23579,0.11831
"103707",2014-03-31,23579,-0.009824
"103708",2014-04-30,23579,0.040977
"103709",2014-05-30,23579,-0.041076
"103710",2014-06-30,23579,-0.023202
"103711",2014-07-31,23579,-0.050144
"103712",2014-08-29,23579,0.044817
"103713",2014-09-30,23579,-0.052368
"103714",2014-10-31,23579,0.153932
"103715",2014-11-28,23579,0.043101
"103716",2014-12-31,23579,-0.02747
"103717",2014-01-31,23712,0.040574
"103718",2014-02-28,23712,0.09958
"103719",2014-03-31,23712,0.050464
"103720",2014-04-30,23712,0.0742
"103721",2014-05-30,23712,-0.04906
"103722",2014-06-30,23712,0.056468
"103723",2014-07-31,23712,-0.137779
"103724",2014-08-29,23712,0.063122
"103725",2014-09-30,23712,0.005884
"103726",2014-10-31,23712,0.109291
"103727",2014-11-28,23712,0.011377
"103728",2014-12-31,23712,0
"103729",2014-01-31,23819,-0.034286
"103730",2014-02-28,23819,0.163028
"103731",2014-03-31,23819,0.035789
"103732",2014-04-30,23819,0.07098
"103733",2014-05-30,23819,0.024893
"103734",2014-06-30,23819,0.100866
"103735",2014-07-31,23819,-0.028447
"103736",2014-08-29,23819,-0.017829
"103737",2014-09-30,23819,-0.045851
"103738",2014-10-31,23819,-0.145249
"103739",2014-11-28,23819,-0.234675
"103740",2014-12-31,23819,-0.063744
"103741",2014-01-31,23835,0.048773
"103742",2014-02-28,23835,0.059925
"103743",2014-03-31,23835,0.015533
"103744",2014-04-30,23835,0.032352
"103745",2014-05-30,23835,-0.043478
"103746",2014-06-30,23835,0.041248
"103747",2014-07-31,23835,-0.102279
"103748",2014-08-29,23835,-0.006347
"103749",2014-09-30,23835,-0.106116
"103750",2014-10-31,23835,0.013305
"103751",2014-11-28,23835,-0.129879
"103752",2014-12-31,23835,-0.034156
"103753",2014-01-31,23887,0.006968
"103754",2014-02-28,23887,0.042201
"103755",2014-03-31,23887,0.189549
"103756",2014-04-30,23887,0.042945
"103757",2014-05-30,23887,-0.026891
"103758",2014-06-30,23887,0.025907
"103759",2014-07-31,23887,0.121575
"103760",2014-08-29,23887,0.036641
"103761",2014-09-30,23887,-0.02651
"103762",2014-10-31,23887,0.004608
"103763",2014-11-28,23887,0.077982
"103764",2014-12-31,23887,-0.039716
"103765",2014-01-31,23931,0.034717
"103766",2014-02-28,23931,0.047734
"103767",2014-03-31,23931,0.012215
"103768",2014-04-30,23931,0.049737
"103769",2014-05-30,23931,-0.034829
"103770",2014-06-30,23931,0.057542
"103771",2014-07-31,23931,-0.044369
"103772",2014-08-29,23931,0.040584
"103773",2014-09-30,23931,-0.042122
"103774",2014-10-31,23931,0.100987
"103775",2014-11-28,23931,0.014042
"103776",2014-12-31,23931,0.067177
"103777",2014-01-31,23975,-0.138772
"103778",2014-02-28,23975,0.045291
"103779",2014-03-31,23975,-0.010012
"103780",2014-04-30,23975,0.010113
"103781",2014-05-30,23975,0.013331
"103782",2014-06-30,23975,0.056723
"103783",2014-07-31,23975,-0.038318
"103784",2014-08-29,23975,0.065756
"103785",2014-09-30,23975,-0.002057
"103786",2014-10-31,23975,0.06468
"103787",2014-11-28,23975,-0.01598
"103788",2014-12-31,23975,0.014418
"103789",2014-01-31,24010,-0.003793
"103790",2014-02-28,24010,0.025702
"103791",2014-03-31,24010,0.047477
"103792",2014-04-30,24010,0.084518
"103793",2014-05-30,24010,0.051724
"103794",2014-06-30,24010,0.088438
"103795",2014-07-31,24010,-0.112803
"103796",2014-08-29,24010,0.074283
"103797",2014-09-30,24010,-0.001033
"103798",2014-10-31,24010,0.086512
"103799",2014-11-28,24010,0.00845
"103800",2014-12-31,24010,0.04267
"103801",2014-01-31,24053,0.031085
"103802",2014-02-28,24053,0.031655
"103803",2014-03-31,24053,0.037697
"103804",2014-04-30,24053,0.020478
"103805",2014-05-30,24053,0.004738
"103806",2014-06-30,24053,0.069071
"103807",2014-07-31,24053,-0.056297
"103808",2014-08-29,24053,0.024695
"103809",2014-09-30,24053,-0.066613
"103810",2014-10-31,24053,0.108148
"103811",2014-11-28,24053,0.033853
"103812",2014-12-31,24053,0.063955
"103813",2014-01-31,24109,0.044288
"103814",2014-02-28,24109,0.038722
"103815",2014-03-31,24109,0.009163
"103816",2014-04-30,24109,0.062179
"103817",2014-05-30,24109,0.000743
"103818",2014-06-30,24109,0.045361
"103819",2014-07-31,24109,-0.067778
"103820",2014-08-29,24109,0.042508
"103821",2014-09-30,24109,-0.027747
"103822",2014-10-31,24109,0.11741
"103823",2014-11-28,24109,-0.004457
"103824",2014-12-31,24109,0.055083
"103825",2014-01-31,24205,0.073698
"103826",2014-02-28,24205,0.002012
"103827",2014-03-31,24205,0.046285
"103828",2014-04-30,24205,0.044238
"103829",2014-05-30,24205,-0.017676
"103830",2014-06-30,24205,0.052588
"103831",2014-07-31,24205,-0.083821
"103832",2014-08-29,24205,0.056289
"103833",2014-09-30,24205,-0.04642
"103834",2014-10-31,24205,0.067533
"103835",2014-11-28,24205,0.048843
"103836",2014-12-31,24205,0.018201
"103837",2014-01-31,24248,0.002005
"103838",2014-02-28,24248,0.020408
"103839",2014-03-31,24248,0.037814
"103840",2014-04-30,24248,-0.012591
"103841",2014-05-30,24248,-0.030912
"103842",2014-06-30,24248,0.033823
"103843",2014-07-31,24248,-0.086271
"103844",2014-08-29,24248,0.047741
"103845",2014-09-30,24248,-0.087939
"103846",2014-10-31,24248,0.176842
"103847",2014-11-28,24248,-0.014931
"103848",2014-12-31,24248,0.081813
"103849",2014-01-31,24272,-0.04359
"103850",2014-02-28,24272,0.020472
"103851",2014-03-31,24272,0.054149
"103852",2014-04-30,24272,-0.028951
"103853",2014-05-30,24272,0.069772
"103854",2014-06-30,24272,0.055728
"103855",2014-07-31,24272,-0.037613
"103856",2014-08-29,24272,0.027807
"103857",2014-09-30,24272,-0.029099
"103858",2014-10-31,24272,0.038136
"103859",2014-11-28,24272,0.058481
"103860",2014-12-31,24272,0.050066
"103861",2014-01-31,24328,0.033749
"103862",2014-02-28,24328,0.102467
"103863",2014-03-31,24328,-0.052009
"103864",2014-04-30,24328,0.123956
"103865",2014-05-30,24328,-0.019084
"103866",2014-06-30,24328,0.000187
"103867",2014-07-31,24328,-0.122357
"103868",2014-08-29,24328,0.056171
"103869",2014-09-30,24328,-0.075914
"103870",2014-10-31,24328,0.02731
"103871",2014-11-28,24328,-0.03222
"103872",2014-12-31,24328,-0.167949
"103873",2014-01-31,24432,0.018152
"103874",2014-02-28,24432,0.073744
"103875",2014-03-31,24432,0.029311
"103876",2014-04-30,24432,-0.007766
"103877",2014-05-30,24432,-0.042862
"103878",2014-06-30,24432,0.055796
"103879",2014-07-31,24432,-0.07741
"103880",2014-08-29,24432,0.044776
"103881",2014-09-30,24432,-0.058434
"103882",2014-10-31,24432,0.114191
"103883",2014-11-28,24432,-0.019124
"103884",2014-12-31,24432,0.085594
"103885",2014-01-31,24440,0.011652
"103886",2014-02-28,24440,0.056648
"103887",2014-03-31,24440,0.021111
"103888",2014-04-30,24440,0.021627
"103889",2014-05-30,24440,-0.016073
"103890",2014-06-30,24440,0.06398
"103891",2014-07-31,24440,-0.074335
"103892",2014-08-29,24440,0.043672
"103893",2014-09-30,24440,-0.010928
"103894",2014-10-31,24440,0.011587
"103895",2014-11-28,24440,-0.042907
"103896",2014-12-31,24440,-0.005884
"103897",2014-01-31,24459,0.080687
"103898",2014-02-28,24459,0.018169
"103899",2014-03-31,24459,0.021218
"103900",2014-04-30,24459,0.031166
"103901",2014-05-30,24459,0.037966
"103902",2014-06-30,24459,-0.000362
"103903",2014-07-31,24459,-0.020275
"103904",2014-08-29,24459,0.006929
"103905",2014-09-30,24459,-0.076497
"103906",2014-10-31,24459,-0.010004
"103907",2014-11-28,24459,0.002728
"103908",2014-12-31,24459,-0.010154
"103909",2014-01-31,24643,0.082785
"103910",2014-02-28,24643,0.022589
"103911",2014-03-31,24643,0.096252
"103912",2014-04-30,24643,0.04662
"103913",2014-05-30,24643,0.012621
"103914",2014-06-30,24643,0.094049
"103915",2014-07-31,24643,0.100739
"103916",2014-08-29,24643,0.015253
"103917",2014-09-30,24643,-0.031306
"103918",2014-10-31,24643,0.041641
"103919",2014-11-28,24643,0.033413
"103920",2014-12-31,24643,-0.086755
"103921",2014-01-31,24766,0.008202
"103922",2014-02-28,24766,0.052704
"103923",2014-03-31,24766,0.019417
"103924",2014-04-30,24766,-0.015156
"103925",2014-05-30,24766,0.00609
"103926",2014-06-30,24766,-0.015796
"103927",2014-07-31,24766,0.030427
"103928",2014-08-29,24766,0.037722
"103929",2014-09-30,24766,0.035686
"103930",2014-10-31,24766,0.047055
"103931",2014-11-28,24766,0.026602
"103932",2014-12-31,24766,0.045838
"103933",2014-01-31,24942,0.048181
"103934",2014-02-28,24942,0.029873
"103935",2014-03-31,24942,0.015167
"103936",2014-04-30,24942,-0.033505
"103937",2014-05-30,24942,0.021889
"103938",2014-06-30,24942,-0.048324
"103939",2014-07-31,24942,-0.016043
"103940",2014-08-29,24942,0.061364
"103941",2014-09-30,24942,0.061086
"103942",2014-10-31,24942,0.02224
"103943",2014-11-28,24942,0.027147
"103944",2014-12-31,24942,0.013777
"103945",2014-01-31,24969,0.022703
"103946",2014-02-28,24969,0.037721
"103947",2014-03-31,24969,0.035473
"103948",2014-04-30,24969,0.04894
"103949",2014-05-30,24969,-0.016252
"103950",2014-06-30,24969,0.070585
"103951",2014-07-31,24969,-0.074284
"103952",2014-08-29,24969,0.056316
"103953",2014-09-30,24969,-0.059458
"103954",2014-10-31,24969,0.161153
"103955",2014-11-28,24969,-0.028209
"103956",2014-12-31,24969,0.035341
"103957",2014-01-31,24985,0.04646
"103958",2014-02-28,24985,0.067918
"103959",2014-03-31,24985,0.029448
"103960",2014-04-30,24985,0.00267
"103961",2014-05-30,24985,-0.047446
"103962",2014-06-30,24985,0.049047
"103963",2014-07-31,24985,-0.059442
"103964",2014-08-29,24985,0.040052
"103965",2014-09-30,24985,-0.031508
"103966",2014-10-31,24985,0.104618
"103967",2014-11-28,24985,0.018186
"103968",2014-12-31,24985,0.079564
"103969",2014-01-31,25081,-0.036601
"103970",2014-02-28,25081,0.051965
"103971",2014-03-31,25081,0.079078
"103972",2014-04-30,25081,-0.068726
"103973",2014-05-30,25081,-0.005597
"103974",2014-06-30,25081,0.049823
"103975",2014-07-31,25081,0.001994
"103976",2014-08-29,25081,0.001592
"103977",2014-09-30,25081,-0.005562
"103978",2014-10-31,25081,-0.042519
"103979",2014-11-28,25081,-0.02367
"103980",2014-12-31,25081,0.009225
"103981",2014-01-31,25129,-0.032064
"103982",2014-02-28,25129,0.027375
"103983",2014-03-31,25129,0.044447
"103984",2014-04-30,25129,-0.063335
"103985",2014-05-30,25129,-0.00161
"103986",2014-06-30,25129,0.076365
"103987",2014-07-31,25129,-0.030968
"103988",2014-08-29,25129,0.023746
"103989",2014-09-30,25129,-0.027314
"103990",2014-10-31,25129,0.013775
"103991",2014-11-28,25129,-0.001635
"103992",2014-12-31,25129,0.015647
"103993",2014-01-31,25232,0.10148
"103994",2014-02-28,25232,-0.004487
"103995",2014-03-31,25232,0.00186
"103996",2014-04-30,25232,0.076456
"103997",2014-05-30,25232,0.020089
"103998",2014-06-30,25232,0.055668
"103999",2014-07-31,25232,-0.045167
"104000",2014-08-29,25232,0.089555
"104001",2014-09-30,25232,-0.066239
"104002",2014-10-31,25232,-0.091838
"104003",2014-11-28,25232,-0.081099
"104004",2014-12-31,25232,-0.080687
"104005",2014-01-31,25304,-0.086871
"104006",2014-02-28,25304,-0.010634
"104007",2014-03-31,25304,-0.067277
"104008",2014-04-30,25304,0.03009
"104009",2014-05-30,25304,0.127455
"104010",2014-06-30,25304,-0.012973
"104011",2014-07-31,25304,-0.043372
"104012",2014-08-29,25304,-0.042343
"104013",2014-09-30,25304,-0.115289
"104014",2014-10-31,25304,0.022186
"104015",2014-11-28,25304,-0.107011
"104016",2014-12-31,25304,-0.024277
"104017",2014-01-31,25320,-0.040619
"104018",2014-02-28,25320,0.050959
"104019",2014-03-31,25320,0.03625
"104020",2014-04-30,25320,0.020544
"104021",2014-05-30,25320,0.009013
"104022",2014-06-30,25320,-0.001961
"104023",2014-07-31,25320,-0.085309
"104024",2014-08-29,25320,0.077663
"104025",2014-09-30,25320,-0.046631
"104026",2014-10-31,25320,0.041002
"104027",2014-11-28,25320,0.02513
"104028",2014-12-31,25320,-0.028269
"104029",2014-01-31,25419,-0.150198
"104030",2014-02-28,25419,0.089685
"104031",2014-03-31,25419,0.033396
"104032",2014-04-30,25419,0.026228
"104033",2014-05-30,25419,-0.059199
"104034",2014-06-30,25419,-0.030164
"104035",2014-07-31,25419,0.024565
"104036",2014-08-29,25419,0.078029
"104037",2014-09-30,25419,-0.048164
"104038",2014-10-31,25419,0.181257
"104039",2014-11-28,25419,0.086428
"104040",2014-12-31,25419,0.040662
"104041",2014-01-31,25582,-0.006733
"104042",2014-02-28,25582,0.064609
"104043",2014-03-31,25582,-0.003251
"104044",2014-04-30,25582,0.004921
"104045",2014-05-30,25582,0.056447
"104046",2014-06-30,25582,-0.019417
"104047",2014-07-31,25582,-0.098746
"104048",2014-08-29,25582,0.045701
"104049",2014-09-30,25582,-0.063314
"104050",2014-10-31,25582,0.048193
"104051",2014-11-28,25582,0.036494
"104052",2014-12-31,25582,0.002093
"104053",2014-01-31,25590,0.055462
